D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\0--autoencoder--0.1774.pth,0.13761005704365079
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\0--autoencoder--0.3354.pth,0.1876162574404762
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\0--autoencoder--0.3355.pth,0.1996527777777778
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\1--autoencoder--0.1754.pth,0.16010974702380953
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\1--autoencoder--0.3306.pth,0.17879619295634921
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\1--autoencoder--0.3338.pth,0.1866939484126984
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\10--autoencoder--0.1376.pth,0.13569568452380953
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\2--autoencoder--0.1752.pth,0.16454303075396826
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\3--autoencoder--0.1617.pth,0.15551370287698413
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\4--autoencoder--0.1515.pth,0.1441979786706349
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\5--autoencoder--0.1441.pth,0.1400824652777778
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\6--autoencoder--0.1409.pth,0.13831535218253968
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\7--autoencoder--0.1398.pth,0.1372612847222222
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\8--autoencoder--0.1386.pth,0.13630022321428573
D:/GithUB/AI_CG_colors/models_checkpoints/Auto1\9--autoencoder--0.1380.pth,0.13590494791666666
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\1--Autoencoder_3--0.1849.pth,0.14422898065476192
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\1--Autoencoder_3--0.1849.pth,0.1437562003968254
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\1--Autoencoder_3--0.1849.pth,0.14460875496031747
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\10--Autoencoder_3--0.1304.pth,0.12737552703373015
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\11--Autoencoder_3--0.1296.pth,0.12920851934523808
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\12--Autoencoder_3--0.1294.pth,0.12677486359126985
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\13--Autoencoder_3--0.1295.pth,0.12799169146825398
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\14--Autoencoder_3--0.1297.pth,0.12646484375
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\15--Autoencoder_3--0.1289.pth,0.1258758060515873
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\16--Autoencoder_3--0.1286.pth,0.1262478298611111
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\17--Autoencoder_3--0.1286.pth,0.12646484375
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\18--Autoencoder_3--0.1283.pth,0.12635633680555555
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\19--Autoencoder_3--0.1280.pth,0.12620907738095238
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\2--Autoencoder_3--0.1422.pth,0.1381990947420635
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\20--Autoencoder_3--0.1282.pth,0.12555028521825398
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\21--Autoencoder_3--0.1282.pth,0.12647259424603174
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\22--Autoencoder_3--0.1278.pth,0.12634471106150794
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\3--Autoencoder_3--0.1384.pth,0.13506014384920634
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\4--Autoencoder_3--0.1361.pth,0.13278924851190477
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\5--Autoencoder_3--0.1347.pth,0.13065011160714285
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\6--Autoencoder_3--0.1330.pth,0.12987506200396826
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\7--Autoencoder_3--0.1312.pth,0.12866598462301587
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\8--Autoencoder_3--0.1317.pth,0.12940228174603174
D:/GithUB/AI_CG_colors/models_checkpoints/auto_3\9--Autoencoder_3--0.1308.pth,0.1275421626984127
D:/GithUB/AI_CG_colors/models_checkpoints/auto3_ultimate\1--Autoencoder_3_Ultimate--0.1536.pth,0.1353546626984127
D:/GithUB/AI_CG_colors/models_checkpoints/auto3_ultimate\10--Autoencoder_3_Ultimate--0.1254.pth,0.12303912450396826
D:/GithUB/AI_CG_colors/models_checkpoints/auto3_ultimate\11--Autoencoder_3_Ultimate--0.1259.pth,0.1253332713293651
D:/GithUB/AI_CG_colors/models_checkpoints/auto3_ultimate\12--Autoencoder_3_Ultimate--0.1256.pth,0.12703838045634921
D:/GithUB/AI_CG_colors/models_checkpoints/auto3_ultimate\13--Autoencoder_3_Ultimate--0.1275.pth,0.13177393353174602
